plan_b_balance_final,plan_b_shortfall,plan_b_educacion_ok,satelite_balance_25,villarrica_ok,villarrica_shortfall,satelite_balance_final,herencia_ok,herencia_shortfall,todos_ok_plan_b
0.0,14448.442718800487,False,1738008.9342868545,True,0.0,23268280.430925477,True,0.0,False
52731.33204880198,0.0,True,1629837.9802429546,True,0.0,46831440.80903138,True,0.0,True
52658.89171186698,0.0,True,3302572.6627585785,True,0.0,10796793.112717364,True,0.0,True
82397.15665840509,0.0,True,3005879.8449437097,True,0.0,36441068.489617616,True,0.0,True
156683.33688460843,0.0,True,3336752.736893286,True,0.0,42125351.801845245,True,0.0,True
49815.53207004115,0.0,True,1660563.4603813093,True,0.0,19136790.37937225,True,0.0,True
53584.89517827814,0.0,True,3824504.373717704,True,0.0,85253759.2714942,True,0.0,True
23756.664890357635,0.0,True,1817654.5525354592,True,0.0,16164270.087831773,True,0.0,True
24622.632942166463,0.0,True,2465395.5410523005,True,0.0,41516711.72183329,True,0.0,True
151329.5650080038,0.0,True,1557129.1324822805,True,0.0,13975962.605763901,True,0.0,True
13963.824532711918,0.0,True,1771907.9475267304,True,0.0,12953924.226648578,True,0.0,True
0.0,23276.9752689191,False,1138826.0009635736,True,0.0,4132736.608457026,True,0.0,False
13906.27753971619,0.0,True,2358447.411005807,True,0.0,52028435.86796752,True,0.0,True
22028.899725424213,0.0,True,3322113.5807015165,True,0.0,35416271.08369166,True,0.0,True
89731.49852279191,0.0,True,3031113.4175860942,True,0.0,28338145.597440414,True,0.0,True
53304.58039751016,0.0,True,3801458.7172386665,True,0.0,40250765.548157595,True,0.0,True
11529.317357264415,0.0,True,3499981.8868865888,True,0.0,26223412.444297306,True,0.0,True
56673.35301706304,0.0,True,1784327.6982546153,True,0.0,17762523.192340862,True,0.0,True
81328.14546211335,0.0,True,2258808.9645043793,True,0.0,24730277.523901336,True,0.0,True
0.0,4413.064045444722,False,2771961.179834269,True,0.0,46146880.373156704,True,0.0,False
128613.72314426146,0.0,True,1029033.9706680758,True,0.0,2244373.3742634384,True,0.0,True
98615.63968364733,0.0,True,1366207.063622413,True,0.0,15408252.309591388,True,0.0,True
6545.430428608699,0.0,True,377133.0166802237,False,93252.05850321072,0.0,False,500000.0,False
516701.7460948025,0.0,True,1368485.3922283123,True,0.0,9876270.668835215,True,0.0,True
0.0,14044.673886549843,False,2306465.423829588,True,0.0,15449956.512280285,True,0.0,False
83697.39502470568,0.0,True,3184400.3465990126,True,0.0,40437516.78390544,True,0.0,True
227773.89130064836,0.0,True,2415154.361973354,True,0.0,74790209.87833767,True,0.0,True
28812.02899494218,0.0,True,1678799.7876802457,True,0.0,23261500.71746181,True,0.0,True
0.0,32408.379775240785,False,3778434.4836077457,True,0.0,56549902.455950804,True,0.0,False
186945.89188201554,0.0,True,1385470.9497544875,True,0.0,13799701.114108915,True,0.0,True
43079.64869833168,0.0,True,2298009.9793305504,True,0.0,26471926.416185297,True,0.0,True
61435.83398579013,0.0,True,532471.6427181823,True,0.0,481455.785307172,True,0.0,True
45635.01787265752,0.0,True,1932705.2845974183,True,0.0,19613413.796229944,True,0.0,True
99196.43289322632,0.0,True,1543887.7481912232,True,0.0,23737201.01927245,True,0.0,True
48129.285203770276,0.0,True,2526378.182710185,True,0.0,24091872.26187804,True,0.0,True
0.0,9699.22112103441,False,1291042.7439143935,True,0.0,20967262.364873976,True,0.0,False
0.0,34777.33098761596,False,3514596.7795700077,True,0.0,83073808.77567187,True,0.0,False
150046.32385741844,0.0,True,2447804.2356647723,True,0.0,31222496.17299767,True,0.0,True
87495.32074891205,0.0,True,1302346.0005094928,True,0.0,18155332.199923635,True,0.0,True
0.0,41229.98905148288,False,1340524.6841954428,True,0.0,18126756.440923907,True,0.0,False
251382.82694704694,0.0,True,2610927.908717731,True,0.0,18814916.653568387,True,0.0,True
172129.43766179413,0.0,True,3277435.9400425944,True,0.0,38133530.2623406,True,0.0,True
188380.79178859468,0.0,True,2078060.414760648,True,0.0,35144082.111031465,True,0.0,True
212550.46571374434,0.0,True,1890371.7677352573,True,0.0,33705203.982197165,True,0.0,True
0.0,18416.48463858277,False,2795132.1039920044,True,0.0,55607097.5429054,True,0.0,False
34545.99098639162,0.0,True,687226.497631652,True,0.0,3450403.9639788647,True,0.0,True
210221.08652237811,0.0,True,3277597.3788219127,True,0.0,48520333.08690333,True,0.0,True
80222.89709666469,0.0,True,1541798.986031625,True,0.0,10726321.151166614,True,0.0,True
0.0,64162.46569542463,False,454339.10936213983,False,16045.96582129458,0.0,False,500000.0,False
87854.3101206691,0.0,True,2511170.2111840453,True,0.0,14742438.430465793,True,0.0,True
0.0,21462.019760088842,False,1788228.7628703257,True,0.0,12151276.634654045,True,0.0,False
0.0,45010.55210647128,False,2783939.4956798283,True,0.0,13773212.953047382,True,0.0,False
0.0,9461.991556998506,False,3182185.6308816443,True,0.0,37154424.69301415,True,0.0,False
17327.281770386267,0.0,True,2195036.003369551,True,0.0,38539744.84938716,True,0.0,True
0.0,67211.64993460014,False,2498464.4967262703,True,0.0,11092596.767759504,True,0.0,False
83427.42615297451,0.0,True,2480330.9473009254,True,0.0,13471913.30635064,True,0.0,True
57819.12967788913,0.0,True,991641.9518625686,True,0.0,4846725.971367386,True,0.0,True
57141.431984439085,0.0,True,3944923.969461195,True,0.0,71079630.00003594,True,0.0,True
97363.74330266356,0.0,True,4571770.944112838,True,0.0,112523902.21830828,True,0.0,True
179055.33392869873,0.0,True,2493345.9203611314,True,0.0,20162037.828258798,True,0.0,True
241830.7323208139,0.0,True,1014489.0261722829,True,0.0,5703592.192255296,True,0.0,True
200800.0389864362,0.0,True,3595272.653451928,True,0.0,15256096.600736592,True,0.0,True
24616.421417813595,0.0,True,2340902.3964476925,True,0.0,77945706.55046402,True,0.0,True
43248.94556393296,0.0,True,1769173.3169772755,True,0.0,10194934.865719294,True,0.0,True
0.0,20562.585789863075,False,1033822.7209601572,True,0.0,6231450.072234076,True,0.0,False
0.0,18694.07812458193,False,1521256.5306353308,True,0.0,11856666.607319055,True,0.0,False
38720.47914688612,0.0,True,1341240.6442562165,True,0.0,31261450.944289714,True,0.0,True
291039.99047438835,0.0,True,2354989.1930972314,True,0.0,15378540.15522282,True,0.0,True
44230.087297876504,0.0,True,2065503.5874744838,True,0.0,12959589.763263537,True,0.0,True
95158.17646975227,0.0,True,1611996.0620275368,True,0.0,14218304.832804112,True,0.0,True
17167.720885889146,0.0,True,4348338.407279786,True,0.0,34498521.78113124,True,0.0,True
45875.788348351045,0.0,True,1814048.6083459517,True,0.0,4446721.843208772,True,0.0,True
7959.6230963948365,0.0,True,1494936.76592404,True,0.0,13563598.185406264,True,0.0,True
192419.14256518302,0.0,True,925702.3437369574,True,0.0,15754205.420948688,True,0.0,True
0.0,16194.960228487209,False,1796782.7773660012,True,0.0,46434021.6192428,True,0.0,False
190040.08265887274,0.0,True,1279227.6334008535,True,0.0,27232176.109923456,True,0.0,True
0.0,2884.578660819965,False,1132578.427003241,True,0.0,20595368.425067764,True,0.0,False
270636.2976882284,0.0,True,884451.0604149948,True,0.0,2570015.943739069,True,0.0,True
47404.66374946694,0.0,True,1146390.2043797106,True,0.0,10570342.486160813,True,0.0,True
0.0,24290.040812396826,False,4565026.833301273,True,0.0,69767066.69817647,True,0.0,False
256436.03731437857,0.0,True,2488350.117550417,True,0.0,60449194.35138349,True,0.0,True
97120.11068270144,0.0,True,1760468.356792833,True,0.0,27538824.968984168,True,0.0,True
143608.9523132282,0.0,True,2212635.53719248,True,0.0,50047415.845450655,True,0.0,True
58561.67716286238,0.0,True,1764651.68085837,True,0.0,14440120.836645953,True,0.0,True
0.0,26028.08295911098,False,1759049.68491583,True,0.0,12500274.117907785,True,0.0,False
86150.57509135897,0.0,True,1615815.0744877153,True,0.0,7717607.8646499785,True,0.0,True
79141.14099019524,0.0,True,1702273.0640379502,True,0.0,21307462.30159074,True,0.0,True
14612.587047938618,0.0,True,1104073.0407682974,True,0.0,16745985.780002438,True,0.0,True
461297.0021417852,0.0,True,1536478.157755067,True,0.0,7725852.415290786,True,0.0,True
982.8212060576334,0.0,True,1919031.6074913717,True,0.0,7869511.870123151,True,0.0,True
0.0,31666.333116888498,False,1924697.0181411048,True,0.0,38786696.66337384,True,0.0,False
322716.02291636984,0.0,True,955083.6803618846,True,0.0,5630123.947928763,True,0.0,True
98397.90731594407,0.0,True,840253.6292173098,True,0.0,5246668.9461782565,True,0.0,True
110771.40103621043,0.0,True,3788794.1262957747,True,0.0,130765527.59179644,True,0.0,True
137997.178461579,0.0,True,1390669.903631248,True,0.0,13962300.593889493,True,0.0,True
46194.7921462953,0.0,True,2029627.417503855,True,0.0,18402997.952275116,True,0.0,True
79424.06833193092,0.0,True,784032.5151532526,True,0.0,20555750.71451244,True,0.0,True
77191.67193571285,0.0,True,1251652.5637757827,True,0.0,5984411.810088143,True,0.0,True
182900.89179925347,0.0,True,1651429.4243998625,True,0.0,8856273.148101607,True,0.0,True
41670.15466339807,0.0,True,1685009.3638018006,True,0.0,16136471.20217753,True,0.0,True
36174.36358997956,0.0,True,1313100.8990653283,True,0.0,14185541.112093993,True,0.0,True
0.0,6322.085929576791,False,3487346.465851528,True,0.0,120576744.24986151,True,0.0,False
249299.0828117866,0.0,True,6890149.248542372,True,0.0,231776063.19758475,True,0.0,True
91521.68432354486,0.0,True,2495427.097411568,True,0.0,48392817.69988372,True,0.0,True
271440.3750727384,0.0,True,1728318.3840099785,True,0.0,37612536.629997045,True,0.0,True
58008.77758282253,0.0,True,2027533.1295972883,True,0.0,14280881.035736801,True,0.0,True
92789.75834628666,0.0,True,1824231.9184143932,True,0.0,19123276.654354874,True,0.0,True
53798.92536041855,0.0,True,3632553.064582355,True,0.0,18827427.08645857,True,0.0,True
229840.06834759586,0.0,True,2788040.0176606844,True,0.0,30986009.233589992,True,0.0,True
0.0,25704.56981530211,False,2435579.706739067,True,0.0,74083687.04246958,True,0.0,False
38537.190596188186,0.0,True,764905.289448749,True,0.0,7126980.32130749,True,0.0,True
114518.44884653782,0.0,True,1683459.991210359,True,0.0,32968410.732313674,True,0.0,True
10934.273156722043,0.0,True,1984386.1632503981,True,0.0,35045219.79367652,True,0.0,True
11820.737720080266,0.0,True,2609860.37974788,True,0.0,63828577.81688447,True,0.0,True
107.19074673068462,0.0,True,1114736.8280210916,True,0.0,18883384.327401347,True,0.0,True
255499.94963730636,0.0,True,2856298.928508828,True,0.0,78371078.9763567,True,0.0,True
33245.008942215994,0.0,True,2299637.8506505555,True,0.0,54787431.09403714,True,0.0,True
56922.64030978091,0.0,True,5532514.563408346,True,0.0,49212642.121161714,True,0.0,True
119168.79171504953,0.0,True,2089899.7796648685,True,0.0,18410135.940055285,True,0.0,True
66982.41483025986,0.0,True,1437581.175592987,True,0.0,10739067.542101216,True,0.0,True
60493.60553741337,0.0,True,1422193.2391462186,True,0.0,18161805.854652166,True,0.0,True
286614.090611864,0.0,True,1962724.4495737294,True,0.0,33118211.33535473,True,0.0,True
8981.42072749593,0.0,True,3486768.993391452,True,0.0,79904544.17388013,True,0.0,True
49405.77508873776,0.0,True,1880738.9837149652,True,0.0,11098428.21179131,True,0.0,True
30049.56497564562,0.0,True,3594334.6354421354,True,0.0,16207432.45193781,True,0.0,True
0.0,25572.399115299275,False,1504514.843906905,True,0.0,7885932.940501421,True,0.0,False
194158.4544938636,0.0,True,1525500.7278465107,True,0.0,15374766.358219136,True,0.0,True
128207.8394935021,0.0,True,2222918.7047523847,True,0.0,33810576.7532933,True,0.0,True
64130.574451993365,0.0,True,2273374.844363321,True,0.0,27534193.100622434,True,0.0,True
11422.926556581777,0.0,True,6104502.7952291025,True,0.0,106729300.24919267,True,0.0,True
288544.0860373449,0.0,True,2708644.2473362447,True,0.0,94310180.53379413,True,0.0,True
0.0,67326.28653884337,False,4067116.9142546654,True,0.0,94610758.23721856,True,0.0,False
56310.70259678671,0.0,True,1255158.3549070056,True,0.0,7709688.5524882,True,0.0,True
0.0,29917.069436596503,False,2475027.603144805,True,0.0,66085675.180516906,True,0.0,False
144258.1081468271,0.0,True,2633029.42305203,True,0.0,47535683.01604155,True,0.0,True
225441.39502550574,0.0,True,2603618.2527953023,True,0.0,32979329.583390813,True,0.0,True
68640.2647206501,0.0,True,1486444.7244890956,True,0.0,20421327.502513796,True,0.0,True
0.0,19784.7103740041,False,3557426.5851440993,True,0.0,26832859.253199708,True,0.0,False
114728.09980847547,0.0,True,1684515.4251870087,True,0.0,11121899.371785982,True,0.0,True
38071.24965594663,0.0,True,2603793.46547556,True,0.0,49205741.04527675,True,0.0,True
25603.638369007916,0.0,True,3170444.5106213605,True,0.0,48728021.13698335,True,0.0,True
44705.96047031556,0.0,True,4716846.858325055,True,0.0,48274808.890957475,True,0.0,True
10512.111066593327,0.0,True,2704700.199198011,True,0.0,30304327.13029164,True,0.0,True
0.0,19055.43591233102,False,1549120.5348786185,True,0.0,38042853.1121287,True,0.0,False
781.6050636739928,0.0,True,2852423.736852248,True,0.0,39081348.30142568,True,0.0,True
159451.26087347258,0.0,True,2828252.058492144,True,0.0,30462943.37358555,True,0.0,True
47456.44502712152,0.0,True,3153807.1408202946,True,0.0,83470767.99520776,True,0.0,True
0.0,50896.911231222606,False,1684941.4395458037,True,0.0,13049944.228770435,True,0.0,False
10468.790246869321,0.0,True,2863808.88892623,True,0.0,11941151.510708869,True,0.0,True
6253.977803211823,0.0,True,1184034.161788208,True,0.0,7170494.238432366,True,0.0,True
12488.86519372078,0.0,True,1721230.868178389,True,0.0,6540378.244819665,True,0.0,True
118856.66538525806,0.0,True,1490178.40937301,True,0.0,9332584.078952339,True,0.0,True
81613.78439711852,0.0,True,1526447.414534639,True,0.0,73723896.27191682,True,0.0,True
19396.152085708156,0.0,True,6998579.799841794,True,0.0,50799368.13294419,True,0.0,True
77010.08508534177,0.0,True,1293974.8948706633,True,0.0,8517628.665791282,True,0.0,True
0.0,22032.178625010412,False,2996232.8584275767,True,0.0,23603534.24006925,True,0.0,False
4935.191806028455,0.0,True,2419393.744422917,True,0.0,46959645.06697609,True,0.0,True
78711.66028005323,0.0,True,3135889.0774975102,True,0.0,88980566.21340501,True,0.0,True
0.0,16397.187103328703,False,4931403.2453568205,True,0.0,24733550.5463739,True,0.0,False
53023.881119018915,0.0,True,2781596.674722323,True,0.0,19348842.87186193,True,0.0,True
206503.637263895,0.0,True,4497872.9560714625,True,0.0,25522667.844994076,True,0.0,True
3615.172923469716,0.0,True,1325588.4172113396,True,0.0,18787245.187371705,True,0.0,True
0.0,5920.123841466442,False,2192527.53335284,True,0.0,23111235.831944283,True,0.0,False
194230.5320700445,0.0,True,1425081.5848461706,True,0.0,20906854.47104507,True,0.0,True
221317.7082933622,0.0,True,3483846.59721541,True,0.0,119757586.28357865,True,0.0,True
214722.54376573453,0.0,True,1358018.4743125741,True,0.0,15480278.231210742,True,0.0,True
45870.60433188924,0.0,True,2503965.690332126,True,0.0,20189231.26125499,True,0.0,True
0.0,21498.007743967486,False,1803869.2783506536,True,0.0,10062183.108622331,True,0.0,False
3313.383510022246,0.0,True,2422564.0931445723,True,0.0,8552482.832166884,True,0.0,True
255998.33743398453,0.0,True,1747895.5926071422,True,0.0,16995823.358969513,True,0.0,True
0.0,9601.78127030365,False,994242.4961607062,True,0.0,7074727.332918395,True,0.0,False
50532.319253474605,0.0,True,2356973.5163079263,True,0.0,35243389.2500197,True,0.0,True
23003.5684370744,0.0,True,3946437.52454926,True,0.0,79820334.09656084,True,0.0,True
20423.92048745887,0.0,True,5594740.571241306,True,0.0,38039165.36892567,True,0.0,True
56876.873942583814,0.0,True,1878750.793384132,True,0.0,17079090.198201813,True,0.0,True
0.0,26516.47714953783,False,1946133.7832704822,True,0.0,26433829.92844341,True,0.0,False
128017.70559114133,0.0,True,1299431.2798239456,True,0.0,4856613.997799792,True,0.0,True
93342.19166373526,0.0,True,2990943.745535491,True,0.0,17395440.166872162,True,0.0,True
247057.73870703182,0.0,True,1305827.4477884427,True,0.0,22891613.066195495,True,0.0,True
131863.7701903077,0.0,True,886199.2215833848,True,0.0,14954792.10108887,True,0.0,True
44619.79541689117,0.0,True,1871286.824757307,True,0.0,9879195.185675684,True,0.0,True
0.0,15350.712922250914,False,1648367.670164218,True,0.0,27119761.23101008,True,0.0,False
166830.1159116018,0.0,True,2286207.891924032,True,0.0,27183762.611755755,True,0.0,True
206873.10787433013,0.0,True,2649257.414740163,True,0.0,21064453.512986183,True,0.0,True
209583.38512396094,0.0,True,2115610.053900244,True,0.0,35078657.68873841,True,0.0,True
0.0,19079.68808925248,False,982915.2212813966,True,0.0,14338797.970306398,True,0.0,False
150577.25812458454,0.0,True,680624.9021841277,True,0.0,1648263.1582181016,True,0.0,True
115408.24687071603,0.0,True,3196746.6714400165,True,0.0,41013461.08374738,True,0.0,True
233772.0377066395,0.0,True,1633294.6454757054,True,0.0,61430735.37728943,True,0.0,True
0.0,20394.140014307646,False,974923.1009631571,True,0.0,9047415.850834282,True,0.0,False
306934.2968825975,0.0,True,1896271.087170163,True,0.0,10061056.417218396,True,0.0,True
228465.15790204788,0.0,True,3704244.213861211,True,0.0,78045946.63358584,True,0.0,True
123474.70685020738,0.0,True,1191446.6345058247,True,0.0,17775587.918983415,True,0.0,True
0.0,31194.224556740755,False,4826001.264597049,True,0.0,196995696.51535758,True,0.0,False
191092.2910082778,0.0,True,2810579.5407490195,True,0.0,63904457.75629965,True,0.0,True
253591.55076449513,0.0,True,1351441.129411976,True,0.0,4335833.60843764,True,0.0,True
106945.43620096937,0.0,True,2206330.1532943426,True,0.0,24930903.71624426,True,0.0,True
94511.40108380081,0.0,True,2581944.9002228044,True,0.0,40891768.272836976,True,0.0,True
65519.668296032425,0.0,True,1848603.4839814876,True,0.0,10027295.080763403,True,0.0,True
73146.9841861678,0.0,True,1984683.7233445528,True,0.0,35979446.35707593,True,0.0,True
180453.78516385987,0.0,True,2148945.4487690357,True,0.0,65614020.41019935,True,0.0,True
15899.595321530629,0.0,True,1688386.067660602,True,0.0,7605172.409378626,True,0.0,True
0.0,36690.58754871844,False,1944742.4672560757,True,0.0,13947724.20368351,True,0.0,False
73014.58575577404,0.0,True,1706168.9766061346,True,0.0,10418194.354380505,True,0.0,True
105252.41413873035,0.0,True,641411.2465311177,True,0.0,1166599.0383439718,True,0.0,True
18518.429913556727,0.0,True,1683481.564647454,True,0.0,5312073.991528679,True,0.0,True
73935.9709932971,0.0,True,3505723.324666058,True,0.0,24639506.846408848,True,0.0,True
94551.22459394482,0.0,True,2452993.336183436,True,0.0,61296390.786779135,True,0.0,True
52080.88244086187,0.0,True,2358483.1038225032,True,0.0,31565540.654030826,True,0.0,True
45901.09568726766,0.0,True,2936401.3982084906,True,0.0,47745573.59474894,True,0.0,True
136141.23623852432,0.0,True,2504401.348455728,True,0.0,72603876.2253216,True,0.0,True
6056.051754819855,0.0,True,2954025.2873035287,True,0.0,39377862.03966092,True,0.0,True
64690.940900592424,0.0,True,2546243.47217841,True,0.0,40122524.8671837,True,0.0,True
88673.50668809276,0.0,True,3087513.5619299887,True,0.0,30641443.23385211,True,0.0,True
60392.24804522455,0.0,True,2614147.490586184,True,0.0,92466180.23977965,True,0.0,True
60448.70683883963,0.0,True,2673346.3235840076,True,0.0,32540851.163852133,True,0.0,True
0.0,50120.178660625665,False,3667887.8470349004,True,0.0,116102457.96271898,True,0.0,False
183805.15190460224,0.0,True,1298032.2002034225,True,0.0,4301134.758866671,True,0.0,True
24430.84212897632,0.0,True,5055896.0903323125,True,0.0,77753309.73066434,True,0.0,True
94413.9685679936,0.0,True,3236717.195887577,True,0.0,55903570.575609274,True,0.0,True
0.0,92570.61796999243,False,2678283.9117765743,True,0.0,19442768.787355524,True,0.0,False
0.0,58599.82442256887,False,2469627.3407635908,True,0.0,18163795.705720175,True,0.0,False
109916.3319016214,0.0,True,1457788.7610817892,True,0.0,13195780.207756948,True,0.0,True
13085.992741629485,0.0,True,4100639.829367086,True,0.0,76439292.20100923,True,0.0,True
0.0,48718.75486997332,False,1769925.365912712,True,0.0,18458784.77040661,True,0.0,False
326889.7727086458,0.0,True,4857521.645961027,True,0.0,94617221.17955478,True,0.0,True
95529.69714612991,0.0,True,4280169.215475929,True,0.0,36870259.98528289,True,0.0,True
150438.96819546277,0.0,True,2249585.795444901,True,0.0,15898556.064646395,True,0.0,True
7585.346368712275,0.0,True,1202528.1687509422,True,0.0,31607382.124563776,True,0.0,True
10187.3739044537,0.0,True,1749034.3796574608,True,0.0,23753736.41868117,True,0.0,True
0.0,8258.643460292753,False,856572.361566428,True,0.0,10121857.177064866,True,0.0,False
133605.4216810218,0.0,True,3028599.312058892,True,0.0,27137117.45255839,True,0.0,True
0.0,8294.534589327537,False,1119387.1681770876,True,0.0,20045789.52660305,True,0.0,False
175443.21218062675,0.0,True,3363172.9628930083,True,0.0,29208021.66678335,True,0.0,True
72411.2321561929,0.0,True,1323549.3725509646,True,0.0,23254552.701653372,True,0.0,True
147000.92527347943,0.0,True,2206574.4181916313,True,0.0,39246411.48786825,True,0.0,True
321098.4099437037,0.0,True,1725524.2423826489,True,0.0,32017123.945202682,True,0.0,True
64830.499185487264,0.0,True,3178366.001024157,True,0.0,98051237.36242239,True,0.0,True
5610.392143314442,0.0,True,7197306.26237306,True,0.0,290396619.0019811,True,0.0,True
0.0,28190.97031722647,False,2456884.131427461,True,0.0,32531007.79357214,True,0.0,False
116001.26319672787,0.0,True,586970.5894186422,True,0.0,2464219.960075994,True,0.0,True
149319.51595162024,0.0,True,838778.8251882924,True,0.0,6271402.9912041845,True,0.0,True
106314.42460895798,0.0,True,1386505.4572816163,True,0.0,16142175.735672139,True,0.0,True
227238.11109892715,0.0,True,1386923.7709845637,True,0.0,46903012.81348779,True,0.0,True
104654.78627331788,0.0,True,2172680.947034356,True,0.0,48921999.63098038,True,0.0,True
0.0,24922.072871470467,False,5299762.5982722305,True,0.0,28332009.436703183,True,0.0,False
20984.720993272123,0.0,True,650907.9713455872,True,0.0,3789263.425191086,True,0.0,True
11180.291720112546,0.0,True,2675188.553313005,True,0.0,18277644.56369647,True,0.0,True
125117.1041733252,0.0,True,1498415.6086116673,True,0.0,9102331.55296155,True,0.0,True
78802.30144698638,0.0,True,1364519.6197876097,True,0.0,14140667.813259149,True,0.0,True
112979.30130474243,0.0,True,4124091.225796661,True,0.0,107903201.89013821,True,0.0,True
809.7300484823536,0.0,True,5696837.965944258,True,0.0,44502635.10467697,True,0.0,True
0.0,2719.809909092335,False,1163025.7108008459,True,0.0,5813708.354179861,True,0.0,False
0.0,55234.98944233244,False,1453832.3784944788,True,0.0,28176458.625899334,True,0.0,False
57300.51611185398,0.0,True,1683752.4013965814,True,0.0,36599775.794184305,True,0.0,True
12356.605412054367,0.0,True,1434174.9590490218,True,0.0,23001405.377568707,True,0.0,True
43276.61121554036,0.0,True,2638852.6322081545,True,0.0,37707625.90583659,True,0.0,True
0.0,2143.3487850659567,False,1764816.4547260082,True,0.0,70131246.40400586,True,0.0,False
79135.29920502643,0.0,True,2173616.3628294915,True,0.0,47450464.049018055,True,0.0,True
107486.49008847239,0.0,True,3145029.2031406825,True,0.0,52767317.27777618,True,0.0,True
0.0,4431.7981217256365,False,680928.1854440109,True,0.0,2957772.846827576,True,0.0,False
98731.70366472063,0.0,True,1746491.2569211375,True,0.0,39718076.387669966,True,0.0,True
0.0,5236.685735655043,False,2152916.790765004,True,0.0,48309016.55849181,True,0.0,False
0.0,9996.208391520102,False,2564301.727484227,True,0.0,70541167.45479697,True,0.0,False
520.6782165982058,0.0,True,2648926.8879431975,True,0.0,22190884.733371325,True,0.0,True
194959.3598924009,0.0,True,1708722.1672967034,True,0.0,30450829.358422995,True,0.0,True
73841.26486159617,0.0,True,1405628.5169487146,True,0.0,6386886.832447018,True,0.0,True
80987.63365804551,0.0,True,1655789.3430348146,True,0.0,21502375.597013127,True,0.0,True
160691.36295595733,0.0,True,1843750.1510638364,True,0.0,16683663.793330494,True,0.0,True
75533.42335151466,0.0,True,1306879.964655094,True,0.0,11042869.683775462,True,0.0,True
0.0,47608.02197471261,False,2107337.882733194,True,0.0,21756273.747909106,True,0.0,False
0.0,33560.65281330563,False,6512685.622235631,True,0.0,125060500.22879958,True,0.0,False
44758.53894953628,0.0,True,4249410.791585672,True,0.0,15965553.657061685,True,0.0,True
91382.9550777656,0.0,True,4283148.44206673,True,0.0,108926874.89749843,True,0.0,True
80411.77742885854,0.0,True,756672.9472603541,True,0.0,4014688.285522961,True,0.0,True
190584.8276791297,0.0,True,1430959.7686610387,True,0.0,11541448.44901614,True,0.0,True
0.0,27277.424252475634,False,1270697.0422587523,True,0.0,22527453.517359097,True,0.0,False
82677.68260795833,0.0,True,3690066.146384403,True,0.0,65242357.05433828,True,0.0,True
48807.54728881345,0.0,True,1112415.3930858248,True,0.0,2289656.629534451,True,0.0,True
0.0,14622.401322865348,False,554115.6085537152,True,0.0,0.0,False,111140.4842344675,False
0.0,24719.297172281305,False,2400081.3147209533,True,0.0,56710901.508521356,True,0.0,False
0.0,16511.33649675645,False,2700958.321529876,True,0.0,41786248.66590187,True,0.0,False
137548.96551250658,0.0,True,1919122.369029823,True,0.0,54046147.24006273,True,0.0,True
119234.3232283225,0.0,True,1491994.5390035405,True,0.0,8715618.80711291,True,0.0,True
0.0,49190.669958276616,False,2707006.1676212535,True,0.0,17484282.508732144,True,0.0,False
234706.14960422475,0.0,True,1334559.93768868,True,0.0,11617813.603051044,True,0.0,True
137298.2542984284,0.0,True,1563707.2920164804,True,0.0,15454318.657418258,True,0.0,True
0.0,12560.334333219182,False,2102513.525177043,True,0.0,98366722.87937589,True,0.0,False
149432.18488249637,0.0,True,2605241.3181044767,True,0.0,19197172.936018914,True,0.0,True
103556.72967968982,0.0,True,1434445.8208204221,True,0.0,56978421.9722526,True,0.0,True
41142.297416319765,0.0,True,2427711.4867958664,True,0.0,30925166.082375072,True,0.0,True
43296.74122499649,0.0,True,1434413.9441174497,True,0.0,26171394.821223624,True,0.0,True
78732.33776008153,0.0,True,2187365.4438995435,True,0.0,36147177.68914383,True,0.0,True
93469.0043581946,0.0,True,1036349.0204738278,True,0.0,6175406.288882213,True,0.0,True
171487.0949721456,0.0,True,3512324.09648669,True,0.0,13763698.963224154,True,0.0,True
109390.5088358377,0.0,True,1620438.4974874253,True,0.0,13283895.909121128,True,0.0,True
9500.600868198613,0.0,True,2061153.3085923698,True,0.0,34375371.59716031,True,0.0,True
24126.84411698942,0.0,True,1723383.3152851933,True,0.0,16576319.264792237,True,0.0,True
0.0,53179.90033306414,False,789025.9912545535,True,0.0,4812257.793733463,True,0.0,False
109173.4036634471,0.0,True,3529647.335966603,True,0.0,28789129.5767036,True,0.0,True
49538.526678191054,0.0,True,3530167.8249401217,True,0.0,97822775.15601115,True,0.0,True
113010.42343203841,0.0,True,535807.1488643812,True,0.0,299875.20945675997,True,0.0,True
20039.253776548983,0.0,True,1168294.073715772,True,0.0,12848048.401792824,True,0.0,True
45482.71347894208,0.0,True,4125442.3897128645,True,0.0,133224264.83067892,True,0.0,True
103977.97126089688,0.0,True,1493410.312064052,True,0.0,9425477.455859436,True,0.0,True
96309.20761101317,0.0,True,767107.140376562,True,0.0,1934731.636718182,True,0.0,True
275607.18198960216,0.0,True,2351561.373096409,True,0.0,17775228.809853762,True,0.0,True
68605.34977123102,0.0,True,949204.6074983948,True,0.0,8761948.81533096,True,0.0,True
91064.81716743737,0.0,True,3694374.121859969,True,0.0,84036231.03744869,True,0.0,True
367834.39861617493,0.0,True,2439065.9409204056,True,0.0,50012617.49354104,True,0.0,True
0.0,13479.641422334109,False,5100722.128656621,True,0.0,181180724.6404887,True,0.0,False
0.0,47151.981184035765,False,2835742.2475308697,True,0.0,45935402.48148028,True,0.0,False
